ID,PRECIO,CAPACIDAD,DTYPE
500375,5295,3,VECINOROOM
500376,2086,4,VECINOROOM
500377,7737,8,VECINOROOM
500378,281,1,VECINOROOM
500379,4204,2,VECINOROOM
500380,9080,10,VECINOROOM
500381,4495,9,VECINOROOM
500382,3657,9,VECINOROOM
500383,208,9,VECINOROOM
500384,6209,7,VECINOROOM
500385,6481,2,VECINOROOM
500386,5436,6,VECINOROOM
500387,8365,10,VECINOROOM
500388,6533,6,VECINOROOM
500389,3107,9,VECINOROOM
500390,5617,6,VECINOROOM
500391,1183,4,VECINOROOM
500392,970,10,VECINOROOM
500393,6593,3,VECINOROOM
500394,3316,1,VECINOROOM
500395,5004,9,VECINOROOM
500396,5204,9,VECINOROOM
500397,1267,1,VECINOROOM
500398,2820,5,VECINOROOM
500399,128,9,VECINOROOM
500400,4600,6,VECINOROOM
500401,8472,4,VECINOROOM
500402,7155,8,VECINOROOM
500403,1515,3,VECINOROOM
500404,1940,4,VECINOROOM
500405,9270,8,VECINOROOM
500406,1460,7,VECINOROOM
500407,5770,3,VECINOROOM
500408,6264,2,VECINOROOM
500409,6747,8,VECINOROOM
500410,4070,10,VECINOROOM
500411,9634,1,VECINOROOM
500412,5402,7,VECINOROOM
500413,5168,8,VECINOROOM
500414,5840,3,VECINOROOM
500415,4962,9,VECINOROOM
500416,8299,10,VECINOROOM
500417,1500,5,VECINOROOM
500418,2622,3,VECINOROOM
500419,1986,9,VECINOROOM
500420,1074,8,VECINOROOM
500421,890,8,VECINOROOM
500422,8602,1,VECINOROOM
500423,7962,8,VECINOROOM
500424,9119,10,VECINOROOM
500425,1245,3,VECINOROOM
500426,5076,5,VECINOROOM
500427,9508,6,VECINOROOM
500428,9997,6,VECINOROOM
500429,9407,5,VECINOROOM
500430,5508,9,VECINOROOM
500431,9849,2,VECINOROOM
500432,3448,2,VECINOROOM
500433,8274,1,VECINOROOM
500434,6449,4,VECINOROOM
500435,9206,10,VECINOROOM
500436,4626,7,VECINOROOM
500437,1252,2,VECINOROOM
500438,3562,4,VECINOROOM
500439,9086,8,VECINOROOM
500440,1098,2,VECINOROOM
500441,3614,9,VECINOROOM
500442,9835,10,VECINOROOM
500443,149,2,VECINOROOM
500444,6747,2,VECINOROOM
500445,1464,10,VECINOROOM
500446,5802,8,VECINOROOM
500447,8192,7,VECINOROOM
500448,5052,7,VECINOROOM
500449,1528,8,VECINOROOM
500450,7307,4,VECINOROOM
500451,282,9,VECINOROOM
500452,613,2,VECINOROOM
500453,6287,5,VECINOROOM
500454,9237,7,VECINOROOM
500455,4020,9,VECINOROOM
500456,8454,7,VECINOROOM
500457,2543,9,VECINOROOM
500458,3015,2,VECINOROOM
500459,9389,6,VECINOROOM
500460,7864,10,VECINOROOM
500461,7324,1,VECINOROOM
500462,6713,6,VECINOROOM
500463,7256,7,VECINOROOM
500464,8433,10,VECINOROOM
500465,1228,9,VECINOROOM
500466,8984,8,VECINOROOM
500467,7459,8,VECINOROOM
500468,2542,10,VECINOROOM
500469,7557,7,VECINOROOM
500470,474,5,VECINOROOM
500471,8979,10,VECINOROOM
500472,9500,8,VECINOROOM
500473,9596,10,VECINOROOM
500474,7713,3,VECINOROOM
500475,3282,4,VECINOROOM
500476,8405,9,VECINOROOM
500477,4038,9,VECINOROOM
500478,5106,5,VECINOROOM
500479,3945,2,VECINOROOM
500480,9850,10,VECINOROOM
500481,959,2,VECINOROOM
500482,7179,4,VECINOROOM
500483,4178,2,VECINOROOM
500484,7798,9,VECINOROOM
500485,213,10,VECINOROOM
500486,6839,7,VECINOROOM
500487,2044,2,VECINOROOM
500488,8435,10,VECINOROOM
500489,7186,3,VECINOROOM
500490,2141,9,VECINOROOM
500491,5034,9,VECINOROOM
500492,9033,4,VECINOROOM
500493,2798,3,VECINOROOM
500494,8004,1,VECINOROOM
500495,6003,4,VECINOROOM
500496,7671,7,VECINOROOM
500497,4320,8,VECINOROOM
500498,8806,6,VECINOROOM
500499,3784,8,VECINOROOM
500500,4874,2,VECINOROOM
500501,7346,4,VECINOROOM
500502,4327,6,VECINOROOM
500503,5727,4,VECINOROOM
500504,3944,5,VECINOROOM
500505,4110,4,VECINOROOM
500506,1029,6,VECINOROOM
500507,1564,1,VECINOROOM
500508,4258,10,VECINOROOM
500509,8886,7,VECINOROOM
500510,5809,1,VECINOROOM
500511,9418,4,VECINOROOM
500512,6414,6,VECINOROOM
500513,5335,6,VECINOROOM
500514,1077,9,VECINOROOM
500515,9131,9,VECINOROOM
500516,6887,5,VECINOROOM
500517,4318,10,VECINOROOM
500518,6111,6,VECINOROOM
500519,4834,7,VECINOROOM
500520,1952,9,VECINOROOM
500521,2910,8,VECINOROOM
500522,1569,1,VECINOROOM
500523,3426,6,VECINOROOM
500524,10000,10,VECINOROOM
500525,6812,10,VECINOROOM
500526,130,3,VECINOROOM
500527,3481,1,VECINOROOM
500528,9366,2,VECINOROOM
500529,4927,6,VECINOROOM
500530,2955,6,VECINOROOM
500531,3038,3,VECINOROOM
500532,4868,10,VECINOROOM
500533,9394,1,VECINOROOM
500534,5494,10,VECINOROOM
500535,164,5,VECINOROOM
500536,8498,3,VECINOROOM
500537,2537,8,VECINOROOM
500538,9938,4,VECINOROOM
500539,6705,7,VECINOROOM
500540,5435,1,VECINOROOM
500541,3862,8,VECINOROOM
500542,9408,6,VECINOROOM
500543,829,9,VECINOROOM
500544,5346,5,VECINOROOM
500545,7187,1,VECINOROOM
500546,6368,6,VECINOROOM
500547,8625,5,VECINOROOM
500548,4251,8,VECINOROOM
500549,7961,9,VECINOROOM
500550,8141,10,VECINOROOM
500551,3666,10,VECINOROOM
500552,6008,1,VECINOROOM
500553,3527,1,VECINOROOM
500554,5770,2,VECINOROOM
500555,1348,4,VECINOROOM
500556,7087,8,VECINOROOM
500557,2936,8,VECINOROOM
500558,3665,8,VECINOROOM
500559,1212,1,VECINOROOM
500560,4103,3,VECINOROOM
500561,1954,2,VECINOROOM
500562,7725,5,VECINOROOM
500563,1798,2,VECINOROOM
500564,2458,6,VECINOROOM
500565,2331,3,VECINOROOM
500566,8554,8,VECINOROOM
500567,6295,4,VECINOROOM
500568,6277,9,VECINOROOM
500569,4412,5,VECINOROOM
500570,9943,3,VECINOROOM
500571,528,4,VECINOROOM
500572,2117,3,VECINOROOM
500573,9933,1,VECINOROOM
500574,5051,7,VECINOROOM
500575,1352,4,VECINOROOM
500576,6239,1,VECINOROOM
500577,2908,9,VECINOROOM
500578,4838,4,VECINOROOM
500579,8364,5,VECINOROOM
500580,3444,10,VECINOROOM
500581,7489,7,VECINOROOM
500582,8721,5,VECINOROOM
500583,2850,8,VECINOROOM
500584,6614,1,VECINOROOM
500585,2182,9,VECINOROOM
500586,2369,5,VECINOROOM
500587,9408,1,VECINOROOM
500588,7226,4,VECINOROOM
500589,6135,8,VECINOROOM
500590,3775,4,VECINOROOM
500591,9979,10,VECINOROOM
500592,9645,5,VECINOROOM
500593,3433,3,VECINOROOM
500594,6558,3,VECINOROOM
500595,8271,1,VECINOROOM
500596,8791,8,VECINOROOM
500597,5367,10,VECINOROOM
500598,432,6,VECINOROOM
500599,9221,5,VECINOROOM
500600,4212,10,VECINOROOM
500601,5345,1,VECINOROOM
500602,3109,10,VECINOROOM
500603,6665,7,VECINOROOM
500604,212,10,VECINOROOM
500605,4065,5,VECINOROOM
500606,9222,4,VECINOROOM
500607,3591,5,VECINOROOM
500608,7138,10,VECINOROOM
500609,1786,8,VECINOROOM
500610,376,8,VECINOROOM
500611,7502,3,VECINOROOM
500612,1642,1,VECINOROOM
500613,558,1,VECINOROOM
500614,3176,5,VECINOROOM
500615,5793,8,VECINOROOM
500616,6326,6,VECINOROOM
500617,7976,5,VECINOROOM
500618,8495,5,VECINOROOM
500619,299,3,VECINOROOM
500620,336,6,VECINOROOM
500621,8835,3,VECINOROOM
500622,3978,7,VECINOROOM
500623,2361,5,VECINOROOM
500624,9589,6,VECINOROOM
500625,9121,1,VECINOROOM
500626,423,4,VECINOROOM
500627,2853,4,VECINOROOM
500628,6470,2,VECINOROOM
500629,9593,7,VECINOROOM
500630,3476,10,VECINOROOM
500631,5009,4,VECINOROOM
500632,4313,1,VECINOROOM
500633,3529,1,VECINOROOM
500634,3767,7,VECINOROOM
500635,3381,5,VECINOROOM
500636,7521,6,VECINOROOM
500637,137,6,VECINOROOM
500638,2594,10,VECINOROOM
500639,8296,3,VECINOROOM
500640,4082,1,VECINOROOM
500641,1849,4,VECINOROOM
500642,4132,9,VECINOROOM
500643,8859,3,VECINOROOM
500644,8169,1,VECINOROOM
500645,6428,10,VECINOROOM
500646,2988,8,VECINOROOM
500647,4839,6,VECINOROOM
500648,8882,3,VECINOROOM
500649,3704,1,VECINOROOM
500650,993,2,VECINOROOM
500651,8297,4,VECINOROOM
500652,1193,6,VECINOROOM
500653,1731,9,VECINOROOM
500654,509,8,VECINOROOM
500655,8449,1,VECINOROOM
500656,727,8,VECINOROOM
500657,7582,7,VECINOROOM
500658,847,1,VECINOROOM
500659,4642,6,VECINOROOM
500660,9246,4,VECINOROOM
500661,2542,8,VECINOROOM
500662,667,8,VECINOROOM
500663,1030,1,VECINOROOM
500664,4315,7,VECINOROOM
500665,558,6,VECINOROOM
500666,8170,4,VECINOROOM
500667,4139,6,VECINOROOM
500668,1208,10,VECINOROOM
500669,308,6,VECINOROOM
500670,7853,2,VECINOROOM
500671,1389,2,VECINOROOM
500672,2153,2,VECINOROOM
500673,6717,6,VECINOROOM
500674,9545,9,VECINOROOM
500675,6015,9,VECINOROOM
500676,1389,3,VECINOROOM
500677,1773,4,VECINOROOM
500678,1616,2,VECINOROOM
500679,3283,1,VECINOROOM
500680,3973,10,VECINOROOM
500681,1600,4,VECINOROOM
500682,5787,8,VECINOROOM
500683,6446,1,VECINOROOM
500684,1719,2,VECINOROOM
500685,5532,9,VECINOROOM
500686,4806,5,VECINOROOM
500687,9752,5,VECINOROOM
500688,4319,9,VECINOROOM
500689,7578,2,VECINOROOM
500690,9724,9,VECINOROOM
500691,9060,9,VECINOROOM
500692,9626,6,VECINOROOM
500693,154,10,VECINOROOM
500694,8062,1,VECINOROOM
500695,6856,3,VECINOROOM
500696,4612,3,VECINOROOM
500697,2616,8,VECINOROOM
500698,8015,5,VECINOROOM
500699,2409,3,VECINOROOM
500700,3658,4,VECINOROOM
500701,9668,5,VECINOROOM
500702,8964,2,VECINOROOM
500703,9131,9,VECINOROOM
500704,9090,3,VECINOROOM
500705,239,3,VECINOROOM
500706,3404,9,VECINOROOM
500707,887,2,VECINOROOM
500708,4316,5,VECINOROOM
500709,6279,10,VECINOROOM
500710,9540,2,VECINOROOM
500711,7716,1,VECINOROOM
500712,1692,9,VECINOROOM
500713,2611,10,VECINOROOM
500714,131,4,VECINOROOM
500715,8288,1,VECINOROOM
500716,4657,7,VECINOROOM
500717,1815,7,VECINOROOM
500718,8105,9,VECINOROOM
500719,2173,10,VECINOROOM
500720,7396,8,VECINOROOM
500721,1250,5,VECINOROOM
500722,6435,8,VECINOROOM
500723,6416,8,VECINOROOM
500724,2683,10,VECINOROOM
500725,1421,1,VECINOROOM
500726,7957,10,VECINOROOM
500727,1452,4,VECINOROOM
500728,8478,2,VECINOROOM
500729,745,3,VECINOROOM
500730,104,6,VECINOROOM
500731,8251,1,VECINOROOM
500732,4366,3,VECINOROOM
500733,663,6,VECINOROOM
500734,3265,1,VECINOROOM
500735,4585,4,VECINOROOM
500736,9151,6,VECINOROOM
500737,8251,1,VECINOROOM
500738,8920,10,VECINOROOM
500739,4683,7,VECINOROOM
500740,1948,5,VECINOROOM
500741,1539,5,VECINOROOM
500742,2792,1,VECINOROOM
500743,5227,7,VECINOROOM
500744,813,9,VECINOROOM
500745,3671,5,VECINOROOM
500746,7579,9,VECINOROOM
500747,9559,10,VECINOROOM
500748,5534,5,VECINOROOM
500749,4764,6,VECINOROOM
500750,7357,7,VECINOROOM
500751,1163,3,VECINOROOM
500752,7612,1,VECINOROOM
500753,2349,8,VECINOROOM
500754,6211,3,VECINOROOM
500755,7663,9,VECINOROOM
500756,8526,10,VECINOROOM
500757,2846,4,VECINOROOM
500758,9932,3,VECINOROOM
500759,2841,7,VECINOROOM
500760,7594,3,VECINOROOM
500761,1626,2,VECINOROOM
500762,1675,2,VECINOROOM
500763,2572,3,VECINOROOM
500764,7264,7,VECINOROOM
500765,585,3,VECINOROOM
500766,7365,2,VECINOROOM
500767,3243,1,VECINOROOM
500768,1393,9,VECINOROOM
500769,7908,8,VECINOROOM
500770,3757,2,VECINOROOM
500771,4352,3,VECINOROOM
500772,4901,3,VECINOROOM
500773,4520,9,VECINOROOM
500774,4609,2,VECINOROOM
500775,1906,2,VECINOROOM
500776,9248,10,VECINOROOM
500777,3210,7,VECINOROOM
500778,5176,6,VECINOROOM
500779,9854,5,VECINOROOM
500780,7402,5,VECINOROOM
500781,7282,5,VECINOROOM
500782,7161,2,VECINOROOM
500783,5823,8,VECINOROOM
500784,8997,7,VECINOROOM
500785,5334,1,VECINOROOM
500786,7200,1,VECINOROOM
500787,2700,3,VECINOROOM
500788,4502,8,VECINOROOM
500789,5459,5,VECINOROOM
500790,6791,3,VECINOROOM
500791,6773,8,VECINOROOM
500792,2965,3,VECINOROOM
500793,4406,9,VECINOROOM
500794,6390,2,VECINOROOM
500795,9114,9,VECINOROOM
500796,2213,1,VECINOROOM
500797,2038,5,VECINOROOM
500798,2014,5,VECINOROOM
500799,2794,9,VECINOROOM
500800,3577,3,VECINOROOM
500801,1001,2,VECINOROOM
500802,9969,3,VECINOROOM
500803,7646,4,VECINOROOM
500804,5556,8,VECINOROOM
500805,2936,2,VECINOROOM
500806,1787,4,VECINOROOM
500807,5144,4,VECINOROOM
500808,6269,6,VECINOROOM
500809,5873,5,VECINOROOM
500810,1521,7,VECINOROOM
500811,8945,10,VECINOROOM
500812,5963,7,VECINOROOM
500813,4515,10,VECINOROOM
500814,7061,6,VECINOROOM
500815,6484,10,VECINOROOM
500816,5844,10,VECINOROOM
500817,1624,10,VECINOROOM
500818,2621,7,VECINOROOM
500819,3446,5,VECINOROOM
500820,162,2,VECINOROOM
500821,8962,7,VECINOROOM
500822,5914,10,VECINOROOM
500823,2902,1,VECINOROOM
500824,9996,7,VECINOROOM
500825,6927,10,VECINOROOM
500826,6659,7,VECINOROOM
500827,4302,6,VECINOROOM
500828,2793,5,VECINOROOM
500829,4089,9,VECINOROOM
500830,5611,10,VECINOROOM
500831,412,1,VECINOROOM
500832,496,7,VECINOROOM
500833,7288,4,VECINOROOM
500834,8822,4,VECINOROOM
500835,6522,6,VECINOROOM
500836,2479,9,VECINOROOM
500837,535,9,VECINOROOM
500838,6106,3,VECINOROOM
500839,9300,8,VECINOROOM
500840,7890,2,VECINOROOM
500841,4497,9,VECINOROOM
500842,8521,7,VECINOROOM
500843,9398,2,VECINOROOM
500844,8475,2,VECINOROOM
500845,3930,9,VECINOROOM
500846,966,2,VECINOROOM
500847,640,1,VECINOROOM
500848,8755,3,VECINOROOM
500849,9281,3,VECINOROOM
500850,9426,5,VECINOROOM
500851,1168,10,VECINOROOM
500852,350,7,VECINOROOM
500853,1284,4,VECINOROOM
500854,5729,4,VECINOROOM
500855,4631,3,VECINOROOM
500856,8695,3,VECINOROOM
500857,5344,5,VECINOROOM
500858,8689,5,VECINOROOM
500859,8856,6,VECINOROOM
500860,6764,3,VECINOROOM
500861,9849,10,VECINOROOM
500862,6320,9,VECINOROOM
500863,7230,3,VECINOROOM
500864,5182,2,VECINOROOM
500865,7047,4,VECINOROOM
500866,489,7,VECINOROOM
500867,4218,8,VECINOROOM
500868,7330,1,VECINOROOM
500869,717,2,VECINOROOM
500870,6208,1,VECINOROOM
500871,6705,6,VECINOROOM
500872,5115,2,VECINOROOM
500873,9964,8,VECINOROOM
500874,9800,8,VECINOROOM
500875,123,10,VECINOROOM
500876,450,2,VECINOROOM
500877,2258,5,VECINOROOM
500878,6686,8,VECINOROOM
500879,2167,4,VECINOROOM
500880,8987,4,VECINOROOM
500881,716,9,VECINOROOM
500882,1269,5,VECINOROOM
500883,8407,8,VECINOROOM
500884,6106,3,VECINOROOM
500885,3653,7,VECINOROOM
500886,6804,4,VECINOROOM
500887,1230,9,VECINOROOM
500888,7644,5,VECINOROOM
500889,5929,10,VECINOROOM
500890,5093,7,VECINOROOM
500891,5832,10,VECINOROOM
500892,2978,8,VECINOROOM
500893,8597,1,VECINOROOM
500894,3231,9,VECINOROOM
500895,9732,9,VECINOROOM
500896,9196,3,VECINOROOM
500897,1703,6,VECINOROOM
500898,7646,6,VECINOROOM
500899,4310,9,VECINOROOM
500900,3432,1,VECINOROOM
500901,8529,1,VECINOROOM
500902,3887,1,VECINOROOM
500903,6872,8,VECINOROOM
500904,8902,5,VECINOROOM
500905,2346,9,VECINOROOM
500906,2554,10,VECINOROOM
500907,6265,10,VECINOROOM
500908,3756,1,VECINOROOM
500909,6411,3,VECINOROOM
500910,8509,10,VECINOROOM
500911,2756,3,VECINOROOM
500912,2825,6,VECINOROOM
500913,5709,10,VECINOROOM
500914,4507,5,VECINOROOM
500915,859,9,VECINOROOM
500916,7309,6,VECINOROOM
500917,8893,4,VECINOROOM
500918,352,6,VECINOROOM
500919,1128,6,VECINOROOM
500920,8263,7,VECINOROOM
500921,3245,7,VECINOROOM
500922,194,7,VECINOROOM
500923,3196,4,VECINOROOM
500924,4197,7,VECINOROOM
500925,121,7,VECINOROOM
500926,4940,3,VECINOROOM
500927,6847,6,VECINOROOM
500928,6350,4,VECINOROOM
500929,1140,2,VECINOROOM
500930,8047,3,VECINOROOM
500931,3521,5,VECINOROOM
500932,1967,2,VECINOROOM
500933,6238,9,VECINOROOM
500934,2356,5,VECINOROOM
500935,5389,4,VECINOROOM
500936,7437,5,VECINOROOM
500937,6415,1,VECINOROOM
500938,2729,4,VECINOROOM
500939,5217,5,VECINOROOM
500940,3266,6,VECINOROOM
500941,5721,7,VECINOROOM
500942,2084,7,VECINOROOM
500943,7866,2,VECINOROOM
500944,1567,3,VECINOROOM
500945,8656,4,VECINOROOM
500946,9979,6,VECINOROOM
500947,815,5,VECINOROOM
500948,844,2,VECINOROOM
500949,2820,8,VECINOROOM
500950,9790,9,VECINOROOM
500951,3500,9,VECINOROOM
500952,8797,2,VECINOROOM
500953,6509,4,VECINOROOM
500954,9272,9,VECINOROOM
500955,4276,10,VECINOROOM
500956,8414,3,VECINOROOM
500957,6426,3,VECINOROOM
500958,3884,9,VECINOROOM
500959,5287,5,VECINOROOM
500960,4767,9,VECINOROOM
500961,3952,9,VECINOROOM
500962,9282,1,VECINOROOM
500963,8846,3,VECINOROOM
500964,8967,9,VECINOROOM
500965,4890,2,VECINOROOM
500966,6637,10,VECINOROOM
500967,5341,5,VECINOROOM
500968,7908,3,VECINOROOM
500969,7347,1,VECINOROOM
500970,9954,10,VECINOROOM
500971,1875,1,VECINOROOM
500972,3004,9,VECINOROOM
500973,3704,7,VECINOROOM
500974,1309,5,VECINOROOM
500975,5740,4,VECINOROOM
500976,8573,5,VECINOROOM
500977,3709,7,VECINOROOM
500978,6289,9,VECINOROOM
500979,7571,1,VECINOROOM
500980,860,10,VECINOROOM
500981,3126,3,VECINOROOM
500982,284,5,VECINOROOM
500983,3995,10,VECINOROOM
500984,7932,4,VECINOROOM
500985,8223,7,VECINOROOM
500986,9067,9,VECINOROOM
500987,1295,9,VECINOROOM
500988,8034,9,VECINOROOM
500989,1170,6,VECINOROOM
500990,4647,3,VECINOROOM
500991,8493,6,VECINOROOM
500992,3272,4,VECINOROOM
500993,3039,2,VECINOROOM
500994,7724,6,VECINOROOM
500995,1256,8,VECINOROOM
500996,711,1,VECINOROOM
500997,8274,10,VECINOROOM
500998,5736,5,VECINOROOM
500999,7239,4,VECINOROOM
501000,6806,10,VECINOROOM
501001,1089,5,VECINOROOM
501002,5089,8,VECINOROOM
501003,5525,6,VECINOROOM
501004,4285,10,VECINOROOM
501005,8754,1,VECINOROOM
501006,6366,7,VECINOROOM
501007,3415,7,VECINOROOM
501008,9784,8,VECINOROOM
501009,2534,9,VECINOROOM
501010,3606,8,VECINOROOM
501011,1256,4,VECINOROOM
501012,5401,9,VECINOROOM
501013,6236,9,VECINOROOM
501014,3001,1,VECINOROOM
501015,8694,4,VECINOROOM
501016,6286,6,VECINOROOM
501017,7801,6,VECINOROOM
501018,7625,8,VECINOROOM
501019,2535,5,VECINOROOM
501020,1525,3,VECINOROOM
501021,8545,4,VECINOROOM
501022,4126,7,VECINOROOM
501023,6516,7,VECINOROOM
501024,2470,2,VECINOROOM
501025,1846,2,VECINOROOM
501026,3527,8,VECINOROOM
501027,5590,1,VECINOROOM
501028,4190,9,VECINOROOM
501029,4862,8,VECINOROOM
501030,5386,1,VECINOROOM
501031,3302,4,VECINOROOM
501032,4968,5,VECINOROOM
501033,2765,2,VECINOROOM
501034,297,9,VECINOROOM
501035,1156,10,VECINOROOM
501036,2358,7,VECINOROOM
501037,1954,3,VECINOROOM
501038,6965,6,VECINOROOM
501039,5280,5,VECINOROOM
501040,5634,2,VECINOROOM
501041,4725,8,VECINOROOM
501042,5126,8,VECINOROOM
501043,6839,7,VECINOROOM
501044,6123,5,VECINOROOM
501045,4306,4,VECINOROOM
501046,7499,10,VECINOROOM
501047,3164,6,VECINOROOM
501048,136,10,VECINOROOM
501049,7741,5,VECINOROOM
501050,1282,5,VECINOROOM
501051,1640,8,VECINOROOM
501052,1938,1,VECINOROOM
501053,9099,4,VECINOROOM
501054,7191,3,VECINOROOM
501055,1831,8,VECINOROOM
501056,2154,10,VECINOROOM
501057,1131,8,VECINOROOM
501058,3903,8,VECINOROOM
501059,2811,7,VECINOROOM
501060,2203,2,VECINOROOM
501061,8994,1,VECINOROOM
501062,356,9,VECINOROOM
501063,9432,4,VECINOROOM
501064,9069,5,VECINOROOM
501065,3035,2,VECINOROOM
501066,1776,3,VECINOROOM
501067,6929,7,VECINOROOM
501068,2119,2,VECINOROOM
501069,5263,7,VECINOROOM
501070,9335,1,VECINOROOM
501071,9378,10,VECINOROOM
501072,4440,9,VECINOROOM
501073,8493,3,VECINOROOM
501074,7025,2,VECINOROOM
501075,7810,2,VECINOROOM
501076,5906,3,VECINOROOM
501077,886,9,VECINOROOM
501078,5101,8,VECINOROOM
501079,9029,5,VECINOROOM
501080,8371,8,VECINOROOM
501081,3801,8,VECINOROOM
501082,2447,10,VECINOROOM
501083,9285,8,VECINOROOM
501084,6538,6,VECINOROOM
501085,546,5,VECINOROOM
501086,9900,3,VECINOROOM
501087,3465,10,VECINOROOM
501088,3492,8,VECINOROOM
501089,5877,9,VECINOROOM
501090,8227,3,VECINOROOM
501091,1693,3,VECINOROOM
501092,4159,6,VECINOROOM
501093,5348,5,VECINOROOM
501094,7658,2,VECINOROOM
501095,7727,2,VECINOROOM
501096,288,8,VECINOROOM
501097,7966,5,VECINOROOM
501098,2510,5,VECINOROOM
501099,2855,8,VECINOROOM
501100,3470,3,VECINOROOM
501101,5578,9,VECINOROOM
501102,9449,7,VECINOROOM
501103,7493,4,VECINOROOM
501104,1491,1,VECINOROOM
501105,5667,8,VECINOROOM
501106,5885,4,VECINOROOM
501107,3346,7,VECINOROOM
501108,4223,9,VECINOROOM
501109,5729,9,VECINOROOM
501110,7398,1,VECINOROOM
501111,9064,10,VECINOROOM
501112,9444,8,VECINOROOM
501113,8469,2,VECINOROOM
501114,2396,7,VECINOROOM
501115,8598,6,VECINOROOM
501116,9291,3,VECINOROOM
501117,5160,4,VECINOROOM
501118,1599,3,VECINOROOM
501119,4605,3,VECINOROOM
501120,2774,1,VECINOROOM
501121,4415,5,VECINOROOM
501122,3756,4,VECINOROOM
501123,6193,7,VECINOROOM
501124,4458,7,VECINOROOM
501125,6383,6,VECINOROOM
501126,1159,8,VECINOROOM
501127,1506,9,VECINOROOM
501128,2380,4,VECINOROOM
501129,5830,2,VECINOROOM
501130,8881,4,VECINOROOM
501131,8566,5,VECINOROOM
501132,8792,8,VECINOROOM
501133,4800,8,VECINOROOM
501134,3169,10,VECINOROOM
501135,5547,3,VECINOROOM
501136,1692,6,VECINOROOM
501137,8107,6,VECINOROOM
501138,9093,8,VECINOROOM
501139,726,7,VECINOROOM
501140,4340,7,VECINOROOM
501141,1046,10,VECINOROOM
501142,9347,6,VECINOROOM
501143,3560,5,VECINOROOM
501144,699,6,VECINOROOM
501145,327,8,VECINOROOM
501146,5425,3,VECINOROOM
501147,7245,7,VECINOROOM
501148,2926,10,VECINOROOM
501149,476,10,VECINOROOM
501150,1659,5,VECINOROOM
501151,3147,10,VECINOROOM
501152,5606,4,VECINOROOM
501153,4740,10,VECINOROOM
501154,2621,8,VECINOROOM
501155,5021,8,VECINOROOM
501156,2302,2,VECINOROOM
501157,1321,8,VECINOROOM
501158,8607,4,VECINOROOM
501159,6005,6,VECINOROOM
501160,621,4,VECINOROOM
501161,9236,2,VECINOROOM
501162,7224,2,VECINOROOM
501163,8637,2,VECINOROOM
501164,5007,6,VECINOROOM
501165,9248,1,VECINOROOM
501166,2418,5,VECINOROOM
501167,5661,4,VECINOROOM
501168,4411,3,VECINOROOM
501169,1765,10,VECINOROOM
501170,4944,2,VECINOROOM
501171,3783,2,VECINOROOM
501172,6531,8,VECINOROOM
501173,9325,6,VECINOROOM
501174,5852,6,VECINOROOM
501175,4138,6,VECINOROOM
501176,8500,4,VECINOROOM
501177,5035,7,VECINOROOM
501178,9281,6,VECINOROOM
501179,7653,2,VECINOROOM
501180,9066,10,VECINOROOM
501181,3878,1,VECINOROOM
501182,5758,8,VECINOROOM
501183,8055,7,VECINOROOM
501184,5177,8,VECINOROOM
501185,4091,8,VECINOROOM
501186,3975,9,VECINOROOM
501187,151,1,VECINOROOM
501188,6701,8,VECINOROOM
501189,1080,1,VECINOROOM
501190,2630,1,VECINOROOM
501191,3919,5,VECINOROOM
501192,6257,8,VECINOROOM
501193,2367,6,VECINOROOM
501194,9562,9,VECINOROOM
501195,182,6,VECINOROOM
501196,8671,7,VECINOROOM
501197,5431,2,VECINOROOM
501198,5929,5,VECINOROOM
501199,7177,7,VECINOROOM
501200,3882,4,VECINOROOM
501201,9634,10,VECINOROOM
501202,8658,2,VECINOROOM
501203,7970,2,VECINOROOM
501204,1302,6,VECINOROOM
501205,3669,2,VECINOROOM
501206,1398,4,VECINOROOM
501207,6571,1,VECINOROOM
501208,8616,3,VECINOROOM
501209,7477,3,VECINOROOM
501210,9959,2,VECINOROOM
501211,9972,9,VECINOROOM
501212,7077,7,VECINOROOM
501213,1636,3,VECINOROOM
501214,8575,6,VECINOROOM
501215,8825,2,VECINOROOM
501216,6577,6,VECINOROOM
501217,4023,5,VECINOROOM
501218,8139,7,VECINOROOM
501219,6751,5,VECINOROOM
501220,6030,3,VECINOROOM
501221,5793,2,VECINOROOM
501222,1382,7,VECINOROOM
501223,8344,3,VECINOROOM
501224,9248,9,VECINOROOM
501225,7610,4,VECINOROOM
501226,7343,6,VECINOROOM
501227,142,7,VECINOROOM
501228,7546,5,VECINOROOM
501229,4647,4,VECINOROOM
501230,4760,1,VECINOROOM
501231,4849,2,VECINOROOM
501232,8119,3,VECINOROOM
501233,8037,7,VECINOROOM
501234,8649,7,VECINOROOM
501235,1776,3,VECINOROOM
501236,9256,1,VECINOROOM
501237,8137,4,VECINOROOM
501238,8706,7,VECINOROOM
501239,9728,5,VECINOROOM
501240,6788,7,VECINOROOM
501241,7463,9,VECINOROOM
501242,7042,8,VECINOROOM
501243,6765,7,VECINOROOM
501244,4243,4,VECINOROOM
501245,8296,4,VECINOROOM
501246,5405,5,VECINOROOM
501247,7403,6,VECINOROOM
501248,1283,5,VECINOROOM
501249,3540,4,VECINOROOM
501250,110,2,VECINOROOM
501251,7055,5,VECINOROOM
501252,1790,6,VECINOROOM
